Date,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env,Temp(C),RH(%),P(hPa),Alti(m)
2020/10/16,8:58:44,4.005000,0,0.000000,0.000000,210,58,0,0,0,0,0,0,0,0,0,0,21.389999,42.616211,102104.609375,-64.706383
2020/10/16,8:58:54,4.006250,0,0.000000,0.000000,90,30,3,0,0,0,0,0,0,0,0,0,21.410000,42.570312,102103.875000,-64.645416
2020/10/16,8:59:4,4.008750,0,0.000000,0.000000,72,24,3,0,0,0,0,0,0,0,0,0,21.420000,42.489258,102104.656250,-64.710381
2020/10/16,8:59:14,4.008750,0,0.000000,0.000000,138,40,0,0,0,0,0,0,0,0,0,0,21.440001,42.526367,102110.421875,-65.188095
2020/10/16,8:59:24,4.008750,0,0.000000,0.000000,126,33,0,0,0,0,0,0,0,0,0,0,21.459999,42.515625,102118.101562,-65.822685
2020/10/16,8:59:34,4.007500,0,0.000000,0.000000,93,27,3,0,0,0,0,0,0,0,0,0,21.469999,42.504883,102122.054688,-66.149452
2020/10/16,8:59:44,4.006250,0,0.000000,0.000000,87,19,3,0,0,0,0,0,0,0,0,0,21.490000,42.495117,102118.109375,-65.823677
2020/10/16,8:59:54,4.006250,0,0.000000,0.000000,183,54,3,0,0,0,0,0,0,0,0,0,21.500000,42.448242,102122.593750,-66.194420
2020/10/16,9:0:4,4.005000,0,0.000000,0.000000,273,83,3,0,0,0,0,0,0,0,0,0,21.510000,42.437500,102133.484375,-67.095741
2020/10/16,9:0:14,4.002500,0,0.000000,0.000000,192,48,3,0,0,0,0,0,0,0,0,0,21.520000,42.378906,102124.125000,-66.321327
2020/10/16,9:0:24,4.001250,0,0.000000,0.000000,192,48,0,0,0,0,0,0,0,0,0,0,21.540001,42.404297,102128.507812,-66.684059
2020/10/16,9:0:34,4.001250,0,0.000000,0.000000,102,30,0,0,0,0,0,0,0,0,0,0,21.549999,42.357422,102124.671875,-66.366295
2020/10/16,9:0:44,4.002500,0,0.000000,0.000000,69,16,0,0,0,0,0,0,0,0,0,0,21.570000,42.371094,102128.625000,-66.693054
2020/10/16,9:0:54,4.006250,0,0.000000,0.000000,39,10,0,0,0,0,0,0,0,0,0,0,21.580000,42.312500,102123.828125,-66.296349
2020/10/16,9:1:4,4.006250,0,0.000000,0.000000,180,53,0,0,0,0,0,0,0,0,0,0,21.600000,42.254883,102126.812500,-66.543167
2020/10/16,9:1:14,4.006250,0,0.000000,0.000000,216,60,0,0,0,0,0,0,0,0,0,0,21.610001,42.280273,102122.445312,-66.182434
2020/10/16,9:1:24,4.003750,0,0.000000,0.000000,135,41,0,0,0,0,0,0,0,0,0,0,21.629999,42.245117,102123.226562,-66.017548
2020/10/16,9:1:34,4.003750,0,0.000000,0.000000,138,39,0,0,0,0,0,0,0,0,0,0,21.639999,42.210938,102117.046875,-65.735741
2020/10/16,9:1:44,4.001250,0,0.000000,0.000000,117,31,0,0,0,0,0,0,0,0,0,0,21.650000,42.176758,102113.203125,-65.417946
2020/10/16,9:1:54,4.001250,0,0.000000,0.000000,180,48,0,0,0,0,0,0,0,0,0,0,21.660000,42.094727,102117.156250,-65.744736
2020/10/16,9:2:4,4.001250,0,0.000000,0.000000,111,33,0,0,0,0,0,0,0,0,0,0,21.670000,42.060547,102107.765625,-64.967224
2020/10/16,9:2:14,4.002500,0,0.000000,0.000000,66,18,0,0,0,0,0,0,0,0,0,0,21.690001,42.025391,102101.578125,-64.455521
2020/10/16,9:2:24,4.005000,0,0.000000,0.000000,153,47,0,0,0,0,0,0,0,0,0,0,21.700001,42.003906,102104.570312,-64.703384
2020/10/16,9:2:34,4.006250,0,0.000000,0.000000,168,41,0,0,0,0,0,0,0,0,0,0,21.709999,42.028320,102104.921875,-64.732368
2020/10/16,9:2:44,4.006250,0,0.000000,0.000000,150,35,0,0,0,0,0,0,0,0,0,0,21.730000,41.970703,102109.304688,-65.095154
2020/10/16,9:2:54,4.006250,0,0.000000,0.000000,126,35,0,0,0,0,0,0,0,0,0,0,21.730000,41.911133,102103.750000,-64.635422
2020/10/16,9:3:4,4.005000,0,0.000000,0.000000,117,32,0,0,0,0,0,0,0,0,0,0,21.750000,41.924805,102097.460938,-64.114700
2020/10/16,9:3:14,4.005000,0,0.000000,0.000000,144,48,0,0,0,0,0,0,0,0,0,0,21.770000,41.914062,102106.000000,-64.821312
2020/10/16,9:3:24,4.005000,0,0.000000,0.000000,117,35,0,0,0,0,0,0,0,0,0,0,21.780001,41.855469,102095.757812,-63.973774
2020/10/16,9:3:34,4.002500,0,0.000000,0.000000,93,27,0,0,0,0,0,0,0,0,0,0,21.790001,41.856445,102104.828125,-64.610435
2020/10/16,9:3:44,4.001250,0,0.000000,0.000000,123,30,3,3,3,3,0,0,2,0,0,2,21.799999,41.845703,102101.843750,-64.477509
2020/10/16,9:3:54,3.997500,0,0.000000,0.000000,207,58,3,3,3,3,0,0,2,0,0,2,21.809999,41.846680,102104.085938,-64.663406
2020/10/16,9:4:4,3.998750,0,0.000000,0.000000,132,44,0,0,0,0,0,0,0,0,0,0,21.830000,41.824219,102106.148438,-64.833305
2020/10/16,9:4:14,4.001250,0,0.000000,0.000000,162,51,0,0,0,0,0,0,0,0,0,0,21.830000,41.861328,102115.328125,-65.592834
2020/10/16,9:4:24,4.003750,0,0.000000,0.000000,138,43,0,0,0,0,0,0,0,0,0,0,21.840000,41.790039,102112.875000,-65.389969
2020/10/16,9:4:34,4.005000,0,0.000000,0.000000,42,14,0,0,0,0,0,0,0,0,0,0,21.860001,41.779297,102123.765625,-66.291351
2020/10/16,9:4:44,4.005000,0,0.000000,0.000000,129,39,0,0,0,0,0,0,0,0,0,0,21.860001,41.732422,102128.781250,-66.707047
2020/10/16,9:4:54,4.003750,0,0.000000,0.000000,204,56,0,0,0,0,0,0,0,0,0,0,21.879999,41.733398,102126.750000,-66.538170
2020/10/16,9:5:4,4.003750,0,0.000000,0.000000,117,35,0,0,0,0,0,0,0,0,0,0,21.889999,41.686523,102133.585938,-67.103729
2020/10/16,9:5:14,4.003750,0,0.000000,0.000000,171,53,3,0,0,0,0,0,0,0,0,0,21.900000,41.640625,102131.132812,-66.900894
2020/10/16,9:5:24,4.003750,0,0.000000,0.000000,129,39,3,0,0,0,0,0,0,0,0,0,21.910000,41.582031,102131.914062,-66.965843
2020/10/16,9:5:34,4.001250,0,0.000000,0.000000,138,30,0,0,0,0,0,0,0,0,0,0,21.920000,41.594727,102123.484375,-66.268372
2020/10/16,9:5:44,3.998750,0,0.000000,0.000000,138,26,0,0,0,0,0,0,0,0,0,0,21.920000,41.559570,102121.984375,-66.144455
2020/10/16,9:5:54,3.996250,0,0.000000,0.000000,177,47,3,0,0,0,0,0,0,0,0,0,21.930000,41.583008,102115.906250,-65.640800
2020/10/16,9:6:4,3.998750,0,0.000000,0.000000,129,40,3,0,0,0,0,0,0,0,0,0,21.940001,41.608398,102118.468750,-65.853661
2020/10/16,9:6:14,4.000000,0,0.000000,0.000000,72,24,0,0,0,0,0,0,0,0,0,0,21.950001,41.574219,102120.710938,-66.038536
2020/10/16,9:6:24,4.001250,0,0.000000,0.000000,108,36,0,0,0,0,0,0,0,0,0,0,21.959999,41.574219,102115.484375,-65.606827
2020/10/16,9:6:34,4.003750,0,0.000000,0.000000,141,43,0,0,0,0,0,0,0,0,0,0,21.969999,41.563477,102120.390625,-66.012550
2020/10/16,9:6:44,4.002500,0,0.000000,0.000000,147,41,0,0,0,0,0,0,0,0,0,0,21.980000,41.528320,102114.312500,-65.509888
2020/10/16,9:6:54,4.003750,0,0.000000,0.000000,147,45,0,0,0,0,0,0,0,0,0,0,21.990000,41.565430,102116.445312,-65.685776
2020/10/16,9:7:4,4.003750,0,0.000000,0.000000,108,32,0,0,0,0,0,0,0,0,0,0,22.000000,41.567383,102111.640625,-65.288033
2020/10/16,9:7:14,4.003750,0,0.000000,0.000000,207,57,3,3,3,0,0,0,1,0,0,1,22.010000,41.555664,102103.242188,-64.593445
2020/10/16,9:7:24,4.003750,0,0.000000,0.000000,165,47,0,0,0,0,0,0,0,0,0,0,22.020000,41.544922,102097.046875,-64.080719
2020/10/16,9:7:34,4.001250,0,0.000000,0.000000,147,42,0,0,0,0,0,0,0,0,0,0,22.040001,41.534180,102108.906250,-65.062172
2020/10/16,9:7:44,3.998750,0,0.000000,0.000000,150,46,0,0,0,0,0,0,0,0,0,0,22.040001,41.499023,102104.625000,-64.708382
2020/10/16,9:7:54,3.997500,0,0.000000,0.000000,204,68,0,0,0,0,0,0,0,0,0,0,22.059999,41.453125,102101.640625,-64.460518
2020/10/16,9:8:4,3.996250,0,0.000000,0.000000,174,58,3,0,0,0,0,0,0,0,0,0,22.070000,41.453125,102097.406250,-64.110703
2020/10/16,9:8:14,3.998750,0,0.000000,0.000000,165,47,3,0,0,0,0,0,0,0,0,0,22.080000,41.454102,102099.539062,-64.286613
2020/10/16,9:8:24,3.998750,0,0.000000,0.000000,219,61,0,0,0,0,0,0,0,0,0,0,22.080000,41.418945,102094.843750,-63.898811
2020/10/16,9:8:34,4.001250,0,0.000000,0.000000,72,20,0,0,0,0,0,0,0,0,0,0,22.090000,41.456055,102096.546875,-64.039742
2020/10/16,9:8:44,4.002500,0,0.000000,0.000000,69,23,0,0,0,0,0,0,0,0,0,0,22.100000,41.432617,102099.250000,-64.262627
2020/10/16,9:8:54,4.002500,0,0.000000,0.000000,81,24,0,0,0,0,0,0,0,0,0,0,22.110001,41.422852,102095.835938,-63.980770
2020/10/16,9:9:4,4.002500,0,0.000000,0.000000,84,24,0,0,0,0,0,0,0,0,0,0,22.120001,41.386719,102098.500000,-64.200661
2020/10/16,9:9:14,3.990000,0,0.000000,0.000000,150,43,0,0,0,0,0,0,0,0,0,0,22.129999,41.411133,102097.437500,-64.112701
2020/10/16,9:9:24,4.001250,0,0.000000,0.000000,207,66,0,0,0,0,0,0,0,0,0,0,22.139999,41.436523,102103.312500,-64.599442
2020/10/16,9:9:34,4.000000,0,0.000000,0.000000,159,53,0,0,0,0,0,0,0,0,0,0,22.150000,41.413086,102103.625000,-64.625427
2020/10/16,9:9:44,3.988750,0,0.000000,0.000000,156,48,3,3,3,3,0,0,2,0,0,2,22.170000,41.378906,102108.539062,-65.031189
2020/10/16,9:9:54,3.996250,0,0.000000,0.000000,252,80,14,3,3,3,0,0,3,0,0,3,22.180000,41.333008,102107.898438,-64.978218
2020/10/16,9:10:4,3.995000,0,0.000000,0.000000,414,122,21,0,0,0,1,2,2,1,2,2,22.190001,41.322266,102111.851562,-65.306023
2020/10/16,9:10:14,3.982500,0,0.000000,0.000000,318,90,10,0,0,0,0,0,0,0,0,0,22.200001,41.311523,102113.593750,-65.449928
2020/10/16,9:10:24,3.996250,0,0.000000,0.000000,363,105,3,0,0,0,1,1,1,1,1,1,22.209999,41.275391,102113.484375,-65.440933
2020/10/16,9:10:34,3.998750,0,0.000000,0.000000,243,65,0,0,0,0,0,0,0,0,0,0,22.219999,41.241211,102108.250000,-65.008202
2020/10/16,9:10:44,3.987500,0,0.000000,0.000000,183,58,9,3,3,0,0,0,2,0,0,2,22.240000,41.194336,102113.593750,-65.449928
2020/10/16,9:10:54,4.001250,0,0.000000,0.000000,210,63,6,0,0,0,0,0,0,0,0,0,22.240000,41.171875,102116.265625,-65.670784
2020/10/16,9:11:4,4.000000,0,0.000000,0.000000,126,42,0,0,0,0,0,0,0,0,0,0,22.260000,41.149414,102119.781250,-65.961586
2020/10/16,9:11:14,3.988750,0,0.000000,0.000000,156,48,3,0,0,0,0,0,0,0,0,0,22.270000,41.125977,102111.773438,-65.299026
2020/10/16,9:11:24,3.998750,0,0.000000,0.000000,219,62,7,0,0,0,0,0,0,0,0,0,22.270000,41.079102,102107.500000,-64.946243
2020/10/16,9:11:34,4.000000,0,0.000000,0.000000,183,50,10,0,0,0,0,0,0,0,0,0,22.290001,41.091797,102117.007812,-65.732742
2020/10/16,9:11:44,3.986250,0,0.000000,0.000000,147,49,10,0,0,0,0,0,0,0,0,0,22.290001,41.068359,102118.859375,-65.885635
2020/10/16,9:11:54,3.996250,0,0.000000,0.000000,258,71,10,0,0,0,0,0,0,0,0,0,22.309999,40.987305,102117.679688,-65.787704
2020/10/16,9:12:4,3.993750,0,0.000000,0.000000,261,57,3,0,0,0,0,0,0,0,0,0,22.320000,40.963867,102117.039062,-65.734741
2020/10/16,9:12:14,3.981250,0,0.000000,0.000000,141,36,0,0,0,0,0,0,0,0,0,0,22.330000,40.941406,102118.320312,-65.840668
2020/10/16,9:12:24,3.995000,0,0.000000,0.000000,153,51,3,0,0,0,0,0,0,0,0,0,22.340000,40.930664,102113.078125,-65.406960
2020/10/16,9:12:34,3.997500,0,0.000000,0.000000,219,73,0,0,0,0,0,0,0,0,0,0,22.350000,40.955078,102114.367188,-65.513885
2020/10/16,9:12:44,3.986250,0,0.000000,0.000000,96,24,0,0,0,0,0,0,0,0,0,0,22.360001,40.944336,102104.000000,-64.656410
2020/10/16,9:12:54,3.998750,0,0.000000,0.000000,75,17,0,0,0,0,0,0,0,0,0,0,22.370001,40.909180,102099.195312,-64.258629
2020/10/16,9:13:4,3.998750,0,0.000000,0.000000,60,13,0,0,0,0,0,0,0,0,0,0,22.389999,40.839844,102101.796875,-64.473511
2020/10/16,9:13:14,3.986250,0,0.000000,0.000000,102,27,3,0,0,0,0,0,0,0,0,0,22.389999,40.791992,102096.664062,-64.048737
2020/10/16,9:13:24,3.998750,0,0.000000,0.000000,147,49,0,0,0,0,0,0,0,0,0,0,22.400000,40.768555,102099.328125,-64.269623
2020/10/16,9:13:34,3.998750,0,0.000000,0.000000,204,52,0,0,0,0,0,0,0,0,0,0,22.410000,40.769531,102095.914062,-63.987766
2020/10/16,9:13:44,3.985000,0,0.000000,0.000000,180,37,3,0,0,0,0,0,0,0,0,0,22.420000,40.783203,102092.062500,-63.668922
2020/10/16,9:13:54,3.993750,0,0.000000,0.000000,48,12,0,0,0,0,0,0,0,0,0,0,22.430000,40.723633,102081.273438,-62.775307
2020/10/16,9:14:4,3.992500,0,0.000000,0.000000,159,42,0,0,0,0,0,0,0,0,0,0,22.440001,40.819336,102079.343750,-62.616367
2020/10/16,9:14:14,3.981250,0,0.000000,0.000000,195,57,0,0,0,0,0,0,0,0,0,0,22.450001,40.773438,102077.312500,-62.447430
2020/10/16,9:14:24,3.981250,0,0.000000,0.000000,144,44,0,0,0,0,0,0,0,0,0,0,22.459999,40.750000,102078.062500,-62.510406
2020/10/16,9:14:34,3.995000,0,0.000000,0.000000,204,58,3,0,0,0,0,0,0,0,0,0,22.469999,40.775391,102074.750000,-62.235504
2020/10/16,9:14:44,3.997500,0,0.000000,0.000000,156,34,3,0,0,0,0,0,0,0,0,0,22.480000,40.788086,102074.109375,-62.182522
2020/10/16,9:14:54,3.998750,0,0.000000,0.000000,126,28,0,0,0,0,0,0,0,0,0,0,22.490000,40.693359,102073.062500,-62.096550
2020/10/16,9:15:4,3.997500,0,0.000000,0.000000,117,39,0,0,0,0,0,0,0,0,0,0,22.500000,40.681641,102070.187500,-61.858624
2020/10/16,9:15:14,3.983750,0,0.000000,0.000000,150,47,0,0,0,0,0,0,0,0,0,0,22.510000,40.694336,102071.890625,-61.999580
2020/10/16,9:15:24,3.991250,0,0.000000,0.000000,72,20,0,0,0,0,0,0,0,0,0,0,22.510000,40.683594,102081.078125,-62.759315
2020/10/16,9:15:34,3.991250,0,0.000000,0.000000,84,28,0,0,0,0,0,0,0,0,0,0,22.520000,40.635742,102077.335938,-62.449429
2020/10/16,9:15:44,3.991250,0,0.000000,0.000000,72,20,0,0,0,0,0,0,0,0,0,0,22.520000,40.612305,102081.390625,-62.785305
2020/10/16,9:15:54,3.993750,0,0.000000,0.000000,207,61,0,0,0,0,0,0,0,0,0,0,22.530001,40.554688,102085.882812,-63.157154
2020/10/16,9:16:4,3.995000,0,0.000000,0.000000,123,41,0,0,0,0,0,0,0,0,0,0,22.540001,40.638672,102086.312500,-63.192139
2020/10/16,9:16:14,3.986250,0,0.000000,0.000000,96,32,0,0,0,0,0,0,0,0,0,0,22.540001,40.781250,102090.906250,-63.572968
2020/10/16,9:16:24,3.996250,0,0.000000,0.000000,99,33,0,0,0,0,0,0,0,0,0,0,22.549999,40.722656,102100.515625,-64.367569
2020/10/16,9:16:34,3.996250,0,0.000000,0.000000,135,45,0,0,0,0,0,0,0,0,0,0,22.549999,40.663086,102098.593750,-64.208656
2020/10/16,9:16:44,3.996250,0,0.000000,0.000000,207,54,0,0,0,0,0,0,0,0,0,0,22.559999,40.640625,102110.453125,-65.190094
2020/10/16,9:16:54,3.996250,0,0.000000,0.000000,267,78,0,0,0,0,1,1,1,1,1,1,22.570000,40.664062,102102.007812,-64.491501
2020/10/16,9:17:4,3.996250,0,0.000000,0.000000,225,63,3,0,0,0,0,0,0,0,0,0,22.580000,40.618164,102102.359375,-64.520485
2020/10/16,9:17:14,3.985000,0,0.000000,0.000000,174,46,3,0,0,0,0,0,0,0,0,0,22.590000,40.571289,102109.203125,-65.087158
2020/10/16,9:17:24,3.981250,0,0.000000,0.000000,51,17,0,0,0,0,0,0,0,0,0,0,22.410000,40.531250,102071.453125,-61.962589
