Date,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env
2020/10/15,15:16:31,3.787500,0,0.000000,0.000000,225,65,6,3,0,0,1,1,2,1,1,2
2020/10/15,15:16:51,3.788750,0,0.000000,0.000000,171,50,6,0,0,0,0,0,0,0,0,0
2020/10/15,15:17:1,3.790000,0,0.000000,0.000000,204,64,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:17:21,3.791250,0,0.000000,0.000000,153,51,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:17:31,3.792500,0,0.000000,0.000000,318,95,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:17:51,3.793750,0,0.000000,0.000000,1494,375,0,0,0,0,5,5,5,5,5,5
2020/10/15,15:18:1,3.795000,0,0.000000,0.000000,1221,309,0,0,0,0,3,3,3,3,3,3
2020/10/15,15:18:21,3.796250,0,0.000000,0.000000,1128,321,0,0,0,0,4,4,4,4,4,4
2020/10/15,15:18:31,3.797500,0,0.000000,0.000000,1002,279,0,0,0,0,4,4,4,4,4,4
2020/10/15,15:18:51,3.797500,0,0.000000,0.000000,885,260,3,0,0,0,3,3,3,3,3,3
2020/10/15,15:19:1,3.800000,0,0.000000,0.000000,768,208,0,0,0,0,2,2,2,2,2,2
2020/10/15,15:19:21,3.800000,0,0.000000,0.000000,633,176,0,0,0,0,1,1,1,1,1,1
2020/10/15,15:19:31,3.801250,0,0.000000,0.000000,447,116,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:19:51,3.802500,0,0.000000,0.000000,516,145,3,0,0,0,1,1,1,1,1,1
2020/10/15,15:20:1,3.803750,0,0.000000,0.000000,549,141,3,0,0,0,1,1,1,1,1,1
2020/10/15,15:20:21,3.805000,0,0.000000,0.000000,561,156,0,0,0,0,2,2,2,2,2,2
2020/10/15,15:20:31,3.806250,0,0.000000,0.000000,507,141,3,3,3,3,1,1,3,1,1,3
2020/10/15,15:20:51,3.807500,0,0.000000,0.000000,390,117,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:21:1,3.808750,0,0.000000,0.000000,369,89,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:21:21,3.810000,0,0.000000,0.000000,444,102,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:21:31,3.810000,0,0.000000,0.000000,450,113,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:21:51,3.812500,0,0.000000,0.000000,300,74,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:22:1,3.812500,0,0.000000,0.000000,339,91,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:22:21,3.815000,0,0.000000,0.000000,348,103,7,0,0,0,0,0,0,0,0,0
